code
600099
002142
300075
300007
600871
600826
002495
300285
600114
601166
300278
603520
002118
600195
002405
600157
600229
000900
002409
002559
300139
300516
000835
300173
002649
002363
600578
000888
000892
000915
002177
600162
603885
000007
600215
603636
300024
300338
000735
002768
603368
600824
002616
600143
601969
600009
002182
601098
000036
002065
300407
600983
000885
600030
600348
000883
000893
002570
002731
300158
000498
002769
600487
603009
002044
600693
000839
002664
603609
000703
002650
300194
000736
300419
000559
002771
600809
300388
000601
002048
002690
600126
300364
000034
000830
603515
002687
600860
002619
600116
000725
000099
002146
002552
600292
300109
600466
000748
002114
600251
600665
000768
002700
000989
002371
600270
002116
002590
002168
600595
600004
002305
002354
000816
002188
002718
000826
300280
600770
002789
300406
002428
300297
300124
600569
002226
603126
600763
000881
300502
000063
000850
000909
600260
300440
300463
000652
300093
002335
300403
300022
300420
002567
601038
300286
600188
000922
300322
603789
600359
000166
600458
601336
002121
002692
300211
600449
601198
002572
002775
300041
600277
600526
601985
603117
002089
300236
000697
600329
002471
300155
300215
600141
600380
000791
002317
002291
000090
300125
600616
000988
002505
300029
300153
002029
002714
600280
300089
600067
601001
002711
601857
300240
601238
002199
000938
600493
300518
600055
600828
000333
002343
600692
300026
600729
002158
002424
601155
002240
300097
000759
002729
600155
600202
600261
002777
600634
300001
600467
600551
601116
600389
601788
000858
002284
002422
600217
002397
600702
600170
002811
300222
600388
600333
000001
300381
002080
600048
000731
002413
603918
002319
600491
600093
600723
000039
002357
002707
300389
601107
300122
600273
000968
600814
002652
601008
601965
600027
600295
600650
000949
600747
000572
002096
002440
600397
000833
000539
002222
600598
000809
002092
300191
603026
000959
600083
002372
002436
600000
601608
603616
300483
601328
300513
600104
002533
002102
002799
300499
600699
002081
300535
002575
600688
002786
300182
300415
600438
000937
300330
000875
002530
300230
002277
603008
002185
002654
601100
002341
002398
300192
600612
600436
002030
000069
600993
600680
002227
600444
300507
000608
300357
000795
601021
002301
000821
601377
002107
002617
600006
600973
002416
002793
002133
002470
600158
000035
600684
002454
600068
600167
000518
600818
300105
600089
000537
000002
000028
002557
601222
600130
002264
300067
002272
603958
600557
002452
000564
600420
002274
002648
002701
603861
600015
000551
300131
002010
000541
000009
002173
603005
300362
600284
600232
600528
600455
000895
600568
300160
600101
002415
300018
300284
300114
002232
300196
300523
600337
002019
002587
300091
002532
300282
002294
601088
600917
002675
603085
603822
002726
000657
600371
600406
300270
600779
600036
600781
300469
601163
300468
600062
002798
300449
600745
002349
300509
603338
603268
002356
002669
300009
002791
300384
600682
002460
300304
000568
000661
002304
600021
600026
600033
600057
600070
600071
600168
600185
600189
600190
600209
600210
600219
600227
600228
600239
600242
600246
600255
600267
600268
600320
600321
600325
600326
600330
600338
600386
600408
600463
600470
600480
600525
600527
600545
600552
600555
600567
600577
600582
600597
600610
600621
600635
600636
600648
600649
600671
600687
600695
600731
600733
600734
600744
600759
600764
600768
600773
600775
600794
600795
600796
600797
600801
600820
600835
600854
600858
600859
600876
600887
600890
600893
600963
600971
601005
601016
601018
601101
601288
601369
601398
601588
601727
601789
601798
601900
601939
601988
601991
603100
603456
603518
603566
603606
603838
603883
603889
603986
000008
000029
000037
000043
000045
000050
000078
000100
000155
000301
000415
000416
000503
000505
000511
000531
000533
000538
000540
000547
000553
000560
000563
000576
000584
000609
000611
000630
000633
000650
000659
000667
000671
000682
000693
000701
000707
000710
000719
000776
000803
000812
000829
000898
000903
000912
000916
000923
000927
000933
000935
000972
000975
000979
000980
000987
001896
002025
002034
002053
002055
002059
002061
002067
002071
002075
002087
002094
002100
002129
002156
002160
002163
002165
002175
002180
002200
002207
002249
002252
002275
002280
002282
002289
002297
002316
002355
002367
002377
002378
002389
002394
002396
002457
002459
002462
002464
002478
002479
002486
002491
002492
002506
002509
002510
002512
002526
002538
002553
002555
002558
002560
002564
002571
002574
002576
002578
002584
002591
002608
002612
002614
002629
002632
002642
002655
002656
002666
002676
002703
002721
002725
002735
002745
002779
300027
300044
300047
300050
300063
300070
300080
300088
300111
300120
300123
300143
300161
300165
300176
300179
300180
300190
300213
300219
300223
300238
300242
300243
300273
300276
300293
300295
300300
300310
300311
300316
300323
300334
300349
300353
300372
300374
300398
300411
300413
300414
300427
300446
300447
300456
300461
300466
300477
300480
300485
300488
300496
300501
300510
300526
300530
300537
300494
601318
002380
002694
002229
002647
002438
300127
300394
000042
603069
300262
002752
002734
002296
002661
600668
002763
002662
600476
600834
000790
002594
002520
002293
300277
600618
002561
600521
603737
600090
300146
300095
601808
000901
002375
300291
600426
000978
002388
300470
603020
002144
000017
002245
600511
600959
002082
300467
600690
300296
600086
002638
600590
600717
600623
600727
000488
603979
000426
000700
002314
603686
000738
600501
000524
300100
600064
600791
002364
002750
002658
600880
600585
600249
000419
601699
600837
000514
000599
601677
002255
002306
002350
300128
600559
600823
300436
600857
601901
002091
002595
002157
601908
000750
000985
600790
002503
002002
600563
002467
002529
000422
002566
600706
601567
002198
600109
603818
002419
600178
002206
601998
600686
002644
300086
002423
002639
000859
002024
600186
300118
300137
603001
002728
000783
000786
002051
002696
600023
600035
000860
000665
300150
600332
002218
600146
002809
300250
600875
000501
600677
300156
002456
600118
000581
002139
601169
300306
600238
000702
600063
600382
601888
603022
002678
002556
600008
002437
002625
600897
600395
600548
002362
600999
002250
000403
600248
300239
002020
600169
600256
300360
002348
600560
000400
002334
601058
600365
600152
002292
600017
300043
600376
601208
002391
300274
600626
000801
002501
600719
000506
600617
002756
601799
002433
601818
000713
002031
600439
000586
300058
600369
600855
300244
002263
600853
601636
002757
300451
600191
600079
600317
002253
600421
000868
300254
000429
002653
002579
300104
002244
300534
601009
300126
601989
603123
300061
600580
601069
002308
002311
600291
002480
000425
000669
300333
300453
600589
600741
600456
600515
601899
000966
300315
600873
002635
600895
600529
000598
603099
002447
000507
300354
002733
000926
002186
000504
600638
603222
300438
600138
600423
002697
300016
000820
002049
000797
601225
002441
300147
600100
000555
600060
600010
600037
002262
603199
300375
300294
601579
600969
000758
600398
300079
600499
600354
000573
600175
601519
603866
600630
002239
300305
002143
603899
002477
002390
600018
603067
300424
300181
600081
601958
002689
600059
600282
600558
600881
000596
600666
002527
002597
000753
300416
601099
000048
300149
002299
002174
600038
002407
002276
002385
002698
600518
600743
600279
000088
600199
300261
600372
601168
000919
002665
002340
002536
000623
000546
600561
600738
002497
002588
300090
601139
600401
002446
000156
603909
300335
600125
603898
002444
600310
600361
600496
000027
000157
603599
000606
600869
000059
600066
600377
600624
300170
300298
600754
000089
601555
600171
002395
000848
600082
600562
600629
600892
300251
600039
000025
002018
002285
600391
600600
601628
600315
300112
002124
603198
600208
601333
600218
000597
300167
600462
600543
600862
000931
600827
002191
300138
300491
600276
002184
002651
600637
600111
600461
002153
000882
002181
600415
000038
000061
000692
600177
000887
002592
600703
002580
600422
002657
300498
600300
000739
000401
300036
300490
603868
600368
000788
002086
600482
000625
002708
300040
002455
603788
603012
600642
600485
600305
300220
603315
300367
002231
300031
000616
300151
300188
000831
600031
600298
002551
603766
002130
002472
600761
002361
603688
002028
000822
000852
300341
300056
300448
600780
600019
601928
002069
002679
600765
600573
000796
000917
600151
601595
300057
000023
002077
300331
600061
000536
000963
002119
002554
600400
300428
002487
000686
000711
300314
000861
600362
601872
300032
001696
300479
600073
601919
000046
300245
600611
000958
002534
600135
300206
600689
600975
002214
300189
000014
002083
300401
000672
600316
603726
000965
600694
000651
000802
300257
000712
002161
600308
300145
600258
002056
603369
300339
000523
600815
600883
601113
002600
000558
603608
002331
002404
002117
002539
603328
000876
002135
002337
000729
002064
002131
600312
300002
600129
300399
600888
300371
000806
002111
603023
000685
300053
603377
300039
002258
002414
300377
002325
600327
000999
600676
603128
000021
600331
300051
300289
300343
000695
000939
300365
601127
600510
600856
002781
603031
600020
603118
601933
002741
600220
600819
600509
600290
601226
000967
603158
600981
002673
300252
600335
002366
300006
600739
002233
600891
000509
002270
600711
000613
600674
002224
000153
002058
002101
600283
603015
603101
300328
600572
002215
300387
002488
002513
600538
603011
600403
300207
002604
300034
600106
600811
002097
300318
002485
000836
600085
300212
600808
002429
002303
002401
601258
601689
002540
600240
002548
600748
000751
600841
600655
002702
600128
603299
002660
600851
600166
600497
600366
601211
600533
000627
002040
300347
000591
000543
603658
603939
002338
000995
600683
601558
002542
600889
002483
600735
002688
300441
600976
002261
002645
002098
600812
603309
600243
600307
601000
000762
002151
002770
300020
600489
600343
600606
002287
300422
600200
600297
300525
600094
000782
603996
000962
600661
601028
600831
600302
600803
002760
600712
000603
000060
002461
600798
601388
300010
300283
002546
603116
603131
002152
002402
300101
600879
603308
000566
000525
600503
600652
600807
603968
002448
600193
603993
002431
002589
600516
000417
600153
600022
600757
603188
600241
600184
600080
600119
600051
600211
600192
601777
002384
002641
300171
002450
601880
000708
600884
600370
600697
002328
002646
002298
002736
300253
002241
300077
300045
300248
600303
600180
000517
300346
000589
002618
600966
002104
300540
300290
002742
300471
002686
002267
002197
600201
300435
300129
603519
300042
601929
300500
000428
000886
600774
600810
300110
002432
002531
300068
300395
603227
002671
600517
600351
603306
600619
600886
600425
600448
002624
601126
000779
002469
002498
600587
601601
300098
002732
600663
002392
000793
603167
000838
002015
601996
300157
000096
600266
002383
601339
000022
000585
600767
000554
600225
000728
002382
600196
002500
601992
600435
002344
002682
601611
002155
600936
002063
002399
002195
002237
300133
300412
300302
002166
300329
300489
600865
002236
002596
002737
300260
000810
002577
600601
002208
300135
000528
002463
002670
600609
000421
000430
000548
600816
600639
000158
002060
300163
000545
601688
600641
000600
603569
002598
600418
000957
002190
300168
300130
600967
002442
600681
002123
601717
002106
000722
300054
603997
600078
603869
002247
600800
002189
601368
002324
000065
002522
000516
002090
002242
300368
600531
603567
300113
300197
000828
300103
600549
603678
300259
002162
300224
002041
300397
603355
002008
002084
002585
600756
000150
300299
600604
300059
600885
300472
000019
300048
002127
002225
002421
600262
002691
002370
600769
603828
603030
600978
002621
002141
000761
603000
600446
002749
603166
002410
600588
600836
002273
600076
600660
600222
600098
600223
603998
600459
603019
601801
600288
002187
300390
002458
002327
300141
601003
000032
002504
300169
600566
600980
603598
300052
600360
601890
600502
002581
002601
002727
300370
600990
002103
002537
300531
002023
000777
300439
002176
600203
600096
000677
600117
600490
600605
603018
002159
300258
300152
002408
300464
600628
002268
002797
002358
600236
002369
300319
000717
002204
002627
300529
000789
002326
600998
002170
600120
601811
601599
600988
300426
300363
600540
600550
002681
600664
600802
300272
000550
300083
000018
002336
600428
000688
002353
603339
002145
300069
000670
300430
002521
600645
300119
600724
600570
300144
002761
600122
300148
000628
601007
000557
000948
002795
300084
600323
000997
600198
603901
600139
000418
600870
002279
300208
002473
002352
000851
300256
300317
300005
300033
600182
002412
002611
603168
600416
002753
600505
002420
300055
601231
603729
603017
000982
000715
002005
300235
600789
601020
603778
000969
002342
300400
600112
000732
600602
002582
600452
000691
002074
000663
002783
300486
600620
002169
600522
002593
002663
600311
600460
600252
002528
300066
000521
600713
600961
300049
603799
000878
600328
603025
000607
300015
600707
300528
300425
300204
002719
000889
600830
002093
000040
002674
002767
300263
300373
000680
300226
600409
000908
603393
002045
000936
002516
002782
300383
600751
000766
000062
002179
603988
300233
002339
002172
600309
002738
300008
002235
600894
000402
000004
002739
000955
601866
000662
002400
002465
601886
002519
600615
600662
000666
002032
600982
603288
000056
600705
002717
603029
600728
600845
000529
300166
600513
000952
600399
600233
002248
002439
601137
002430
300178
603300
600822
002716
600137
600716
601311
000863
601616
600231
300221
000420
600691
000880
600643
300495
600784
600358
603618
000571
002295
300271
300203
600749
002759
002138
300442
000683
600644
600750
300019
300030
000058
300418
600097
300201
002636
300232
002605
002758
300332
600547
300452
002221
300356
600131
601218
002523
000877
002762
300082
002283
002027
300402
600250
600160
002234
002330
600113
002544
300431
600206
300214
603568
002078
002607
600088
002365
300321
000530
002052
600785
002072
600613
300072
300241
601106
603959
002778
300081
300460
000622
000913
300071
600336
600992
002038
002205
600121
000681
600392
603699
002508
002381
600714
601199
300264
600536
600367
603366
002046
002310
000544
603333
300409
300382
300320
002110
300405
300275
000961
600259
300423
000011
300288
300078
600498
603003
000526
300369
600385
600475
002068
600257
600864
002312
600165
002009
002171
300164
002535
000760
002514
600776
300517
000631
002243
600363
300205
002036
000629
603169
002042
600576
600979
600722
000519
000798
002628
002373
601877
002751
002047
000716
000409
002812
600183
000632
300265
002722
300038
300195
600156
002368
300202
600977
600614
002683
300492
002640
002511
300268
000413
603611
300102
300092
600278
000785
000410
002212
603066
600005
002667
002425
002549
600213
000960
002035
002271
000637
600383
600848
002583
002120
600593
600877
600172
002417
002281
002386
000026
002351
600007
000862
600506
600136
300478
600077
002309
000620
002095
603969
002515
600053
000656
601999
600275
000737
002434
000638
300237
000006
000902
300065
600477
000970
002109
600507
601011
601968
300115
603999
002476
300121
603600
002449
300076
300326
300210
300004
300228
002613
600679
601177
000928
002630
000929
000605
002712
002773
300437
603558
002499
600488
300028
601500
002266
600173
002677
600287
300538
300519
300344
000617
600782
002105
300046
000678
300025
002637
002796
000823
000932
600715
000752
002211
002631
000971
300177
300035
300355
002445
000635
002411
002079
002085
600647
002602
600654
000520
300199
000582
000720
000593
600898
600110
300359
002193
603703
002406
002517
600410
000615
600698
000837
600289
300391
000953
600584
300227
002374
300313
000727
300184
000757
002149
603663
300142
601700
600758
000534
002039
002685
300017
300392
